audio,mfcc1_1,mfcc2_1,mfcc3_1,mfcc4_1,mfcc5_1,mfcc6_1,mfcc7_1,mfcc8_1,mfcc9_1,mfcc10_1,mfcc11_1,mfcc12_1,mfcc13_1,mfcc14_1,mfcc15_1,mfcc16_1,mfcc1_2,mfcc2_2,mfcc3_2,mfcc4_2,mfcc5_2,mfcc6_2,mfcc7_2,mfcc8_2,mfcc9_2,mfcc10_2,mfcc11_2,mfcc12_2,mfcc13_2,mfcc14_2,mfcc15_2,mfcc16_2,mfcc1_3,mfcc2_3,mfcc3_3,mfcc4_3,mfcc5_3,mfcc6_3,mfcc7_3,mfcc8_3,mfcc9_3,mfcc10_3,mfcc11_3,mfcc12_3,mfcc13_3,mfcc14_3,mfcc15_3,mfcc16_3,mfcc1_4,mfcc2_4,mfcc3_4,mfcc4_4,mfcc5_4,mfcc6_4,mfcc7_4,mfcc8_4,mfcc9_4,mfcc10_4,mfcc11_4,mfcc12_4,mfcc13_4,mfcc14_4,mfcc15_4,mfcc16_4,class
a0094,-31.571981791751725,-27.81161052702954,-30.183705621768087,-30.31071271514921,15.336012386726322,9.736973310868656,12.954619381341733,12.274010852137046,10.797341381098787,5.8147532532690995,10.228521480842113,12.06733107651755,3.8149982999802257,3.015570071493488,1.8374996016718077,0.8276487436271415,-8.112980163776408,-7.251407588935474,-9.029653922434566,-8.354499857566596,-4.958341767970517,-4.355497099119533,-3.084676108460215,-5.321305671515668,-5.2332271261461445,-4.329882276615293,-4.4838665803105275,-4.753470745217086,-2.0850019176489356,-2.4319781703194705,-2.0722109230012666,0.28972947211068767,1.0730068116399525,-1.1471457480269072,2.8190481376669285,2.871251881763325,3.7559524870197474,3.3377061541582935,5.245545933432392,5.285014724416023,2.1089468508640445,4.2577495948609485,0.647820211291994,3.062785597295021,-2.3886535334041135,-1.4195226991599896,-1.772678562678541,-2.0297996039976236,-3.574886197650502,-2.185014210704646,-3.301799605082487,-2.3581604726201624,-0.26518465515677225,-1.4179216499025251,-1.2794092156494992,-2.1543335895112103,-0.006733063358516586,0.3222761352803265,0.17936490580994321,-1.4114711999411103,-1.6587894659740434,-0.6919633567806507,-0.1320880100968236,-1.7511661748629925,-1
a0102,-22.963771779053623,-24.617960171371376,-24.327920228863224,-23.894021510962563,19.839585542884045,20.311537488152855,17.130632591649857,18.713614799252127,4.375284537546475,5.47452684177391,7.150288017726974,3.2256822173959194,7.203699938644482,3.492125771970354,5.330716121348728,7.150466093998389,1.7499666798616844,1.7866481928429636,2.902082951935583,-0.5912612115586526,2.937481779207345,2.1253072130967112,2.931812301274459,1.8615436418092768,2.8046827005496873,6.018596058476943,2.6384626637453295,2.3317695526351616,-4.6078581042324025,-1.2065976040798143,-0.44343866237696905,0.45086505660172865,-3.634061134107137,-2.228021573813845,-5.162864388405596,-4.854173835322716,1.2909278608164187,2.6359257786288293,-0.9008625883623604,1.8525229895428255,3.503311637374381,3.7829516473166254,5.528605842402846,2.6512515021921237,1.781383003739672,0.4950454362203466,2.4913579520434874,2.08135341708394,0.0783192914771949,-1.761660279859476,0.9418907754557585,0.18482509560797342,-1.679408582136651,-2.2407249593563385,-2.2839075743104713,-2.7074713875941776,-5.0199810606681785,-3.1856297572996324,-4.31459795468157,-4.474823448014539,-4.441782016110947,-4.472952864005436,-4.836562895860235,-4.304163091830083,-1
a0105,-24.704220513960635,-24.251404460844178,-24.0849050037989,-23.637036267229178,15.6144864169134,14.922642918005463,15.795551766245056,12.766167687649222,0.8909402721309312,-1.8738480776980289,0.7250033639315403,-1.9814668960124089,-6.985621733279126,-3.386227282142675,-5.711674687607355,-3.7575118503910168,-3.2232975729504267,-4.133203900680162,-4.742704721338621,-10.684559989095185,-10.806723081102025,-6.708259648303816,-8.62603914229071,-10.15442076831132,-10.297789076339816,-11.458255678391199,-9.653000533613405,-9.979507005866335,-10.372821363295216,-8.463840538440426,-10.245414331511077,-10.692327467522416,-6.517111465585599,-7.380235420892749,-5.826739480375207,-6.258424847236618,-0.12852000708284952,0.38429853660839425,-1.778653943450736,0.9259983997955448,2.9376624594912757,4.619690590722538,4.11933186982977,3.342530622813538,0.7101813132971067,0.039455634112569284,0.14333567822754473,0.1261362444481038,2.5810396474244834,1.176824896544512,2.925548992442706,2.5412334937708803,-0.10094419924900001,-1.6041882171285085,-0.5200531648700731,0.5347139182994832,-0.3784046409698433,-0.21696813454190397,0.5690909919420305,3.101849581787576,3.678150308536642,0.7862175006270681,1.880350581548197,0.26249416446803986,-1
a0106,-26.938890166429132,-31.793174869586114,-31.010326922907154,-30.75543468834595,7.800921755655137,18.60665119608004,15.066096031159079,18.189138427354667,5.3519612150865274,6.930598117873398,9.527743499250645,3.6649502091302297,11.324755058267213,0.7273765745628441,-0.44619737258881254,-0.37911293215542735,-6.204913733733916,-1.3468097254507916,1.1792923995948268,5.5812752132013825,-2.481075293905646,-1.714984998405741,-6.411164402765712,-9.41218115233888,-4.84194875472747,-1.9613401421231584,-3.8164723344154035,0.5071822020716162,-4.288238631533813,-2.2097460856896776,-3.883147938144632,-5.697032117940846,-2.6132986791525687,-1.7804504844051756,-1.5007187595065146,0.5661625629754726,-4.463084882109807,-2.853701797486839,-1.9745711825667314,-4.264720658577593,-2.9511695742710606,-3.739065029213588,-3.6417677026185875,-3.354486227622382,-3.3572089768484825,-3.1529706546366194,-4.642692027101059,-3.8539861942036384,-0.8692033447215889,-1.221449701597566,-1.7915042215882144,-1.2193119196607063,-0.011636733149644047,-1.4330181186334225,0.025909526186367837,-0.8443257756031309,0.9393850014240026,-0.12026227590837288,-0.1939332940417761,0.8961949437732819,0.6771042213502253,1.9531475732249235,1.1964011659154121,0.6415656246117366,-1
a0108,-37.367346964067615,-35.31872054091164,-39.15007364193131,-34.76554089553424,13.762133240768438,14.424334243471895,14.389912553345015,11.274016226108474,8.636232032883704,8.44067482097499,8.820366994168477,0.26746800254266173,7.591641462421951,5.868411964067373,5.648813804662999,9.878842687304749,0.5960654133492728,-3.0335900250519865,-2.3037756132750387,-0.8979182473356719,-2.6308376731367162,-5.004727728930488,-5.232938157437582,-2.751116742956846,-4.328832377828366,-1.8211215524144595,-2.2686930969333376,-4.15872040498609,-6.637461025901975,-2.6125434950167934,-6.752399115068784,-6.51817325076419,-5.164392995024521,-8.587388869013454,-7.249181333953914,-7.34945704417451,-5.837060316571129,-6.684031044185434,-6.943386616977367,-4.214278752173068,-4.875217699258647,-3.90877276448226,-3.7293425954329784,-4.383100797795037,-3.3622736687831205,-2.730251282113907,-1.6915909897783714,-1.045285945604065,-1.449987083606147,-2.4042134872727527,-3.140364229680606,-2.206748006208722,-1.371938507988196,-1.1102159234331763,-0.5551739700639425,-0.4560106892102696,-1.412549903239396,-0.495286410190222,-1.0093961337700534,-0.8278398939871685,-0.11195142696249928,-0.39128346373688894,-0.5852807999482457,-1.0184980377780786,-1
a0109,-19.980879005412476,-17.654102719018052,-17.700740142180702,-17.915914485395156,22.2337422173241,18.884168637446265,17.514273913053668,20.826934153593115,-2.3118061293114827,-2.6787794924041695,-2.3068829302692646,-2.3701524979771893,-15.468979786193367,-9.004546692013987,-5.358541975645091,-6.460131945836491,-7.062578214861102,-9.483441236648034,-8.328914846038378,-8.796007897841731,-0.5843584059995004,-9.366845922330054,-6.9378332694091664,-10.43136903635746,-7.873959210348455,-3.8389413471387397,-8.339563087874879,-7.9611136676217775,5.502394706518327,0.2432675438404129,-2.4274931477792205,-4.85476514426148,-2.06413212318875,-2.9693478793177785,-5.21629172960671,-3.925394953801721,0.1251112446987596,-1.8056875225718398,-2.540845651218926,-4.956595431644913,-3.5447292677885396,-5.667303156848738,-4.999751356453104,-6.124658831446988,-4.127207901802242,-4.842786050474278,-4.198206427288114,-2.2264905959452825,-1.6834021772609378,-1.5222159365413386,-1.3754906282123422,-0.9414417875385079,0.4651056082962373,1.0966081147415325,0.919335194862398,1.6458589158435757,5.007431912984914,4.075670840823204,2.4632190823998896,0.6178782479583484,2.8732022123699896,2.917063691327586,1.3468913228087973,0.249084952998703,-1
a0118,-11.14707373671652,-14.06437232205142,-13.671001104037858,-13.100313673323754,18.45612133230056,21.707583545549863,21.320159012424664,19.88387739238412,2.04183823322816,1.3568211132062018,1.6635854200388354,1.3900579297715812,0.588127662781104,5.708355163143346,2.4942207326351458,0.44351682738126985,-7.031301523596815,-15.862443799362165,-9.637313649454155,-9.342704239768068,1.1607983570429128,4.598567502788147,2.5263173444330635,3.3520456395743046,1.2019769535990645,-2.1743401736153922,2.815572223400497,2.105610983581081,-6.568128382534783,-4.241152949100991,-5.703381084697994,-9.078350484608883,-2.7248755449465176,-2.8876702367547833,-6.298291951307358,-0.8398431944586053,-3.9974665667159206,-9.696008227596042,-8.678509901072859,-4.49410319151109,6.251761468657472,9.353756293424553,5.74357265458191,2.787984815705811,-3.2112077652259976,-1.3933535889035364,0.27949953391737603,-3.9331025771199846,-10.290699837986656,-10.234111782221825,-11.533273955651831,-6.63618360964788,-2.1003242080743356,-0.06898924500734488,-3.065018705806389,-2.4579587448872253,-1.1195597066776932,-0.7347735920566187,-1.1285534308496392,-2.2904311991734456,-6.344759452436908,-3.486125996086449,-4.161439849399105,-3.4351544516866057,-1
a0125,-20.180471638858045,-20.7965376386704,-19.873571183455834,-20.22603361294124,9.169440140810686,8.99327333733368,8.373734943778333,9.456353214020565,-2.3867768109013126,2.0173817882805727,-1.1684950344582303,-1.4277081653409378,6.589545467008956,6.119859279087681,5.625349804317784,5.1021065424179755,-4.564166965186858,-5.12631282684584,-6.777236175405164,-6.60812405644853,-6.263931282437362,-9.690617631006075,-7.841945633465051,-4.422052805108262,1.0724709727204833,-4.696091470466372,-0.5628227682862718,-1.7894087761548845,3.7308033373401748,3.3974649810236652,0.0017510661584558083,1.4059745522768816,7.988655879183427,3.7678790385422274,4.7052105097814865,4.293051521682699,-4.6529491120894235,-7.549410509100279,-6.361165885723156,-6.508112224369145,-5.002752264502943,-5.438722663134794,-5.7481084661898905,-5.415753513281723,-1.6374062699573848,-0.867881693914712,-0.5250731830831477,-2.9139144893659936,-1.1391745535517983,-0.6919578856386865,0.10854802807054952,-0.429759819489432,2.2945764564050406,1.6600411624032403,3.0999573755196574,1.8955592604380673,-0.9561293558673518,-0.6036928757688678,-1.4454828741315566,-0.7395472838078124,2.8540111824615,2.959840469383792,1.839943471541132,2.2109100247831663,-1
a0127,-22.233848918676692,-22.420080107545125,-22.129761419334553,-22.873955197655544,18.42335516056552,20.705289074765517,17.15428153254681,21.32774786639503,-1.854082589259198,-3.0585037949154876,-0.24791252107733672,-3.4250321688605596,-8.980846928531134,-6.409257876596071,-8.106498353736207,-6.3974666124551725,-13.495199248873673,-17.707079759390002,-15.578673619785894,-17.189892345035222,-10.033693231799605,-2.5228120223094828,-7.282135575514241,-3.738768081996285,-3.987187602806004,-1.6335825019636656,3.8415067971099304,2.004079427825458,-9.099520982226865,-16.62237023813029,-17.144528864940074,-16.05720513606458,-5.232314872884181,-1.9853467040024488,-3.4738848212377906,-2.157640151007414,-4.171168367279754,-1.5655845438938,-0.3095500882882336,2.476490853208836,-6.241121658829838,-9.581943289964702,-7.580458984571482,-7.552606641166754,1.7946494662096286,-3.826398923820653,-4.781005775374046,-4.54264879549037,-3.0857904199081014,-0.03399127217737522,-0.7350629162101066,-0.3726247258059223,-3.217446015336729,-2.900655096786202,-0.19278982046626483,-2.5496380433064996,0.2439854381613029,-5.403898940836166,-3.5851273535344337,-6.11494763243611,-3.259112603208185,-3.7153963918834014,-4.220827147885098,-3.644383946612254,-1
a0129,-22.875045367808475,-22.07908984195243,-23.412742988871475,-22.227004930686007,17.386527666094345,15.647440341815935,16.19575589187211,12.341600509940063,5.553607991767916,4.851494966053842,5.662435841983958,1.6566329478642003,-4.1686091875304925,-1.8801416078868,-4.621639199885292,-0.7735036368855102,-5.6872777517787645,-7.28181915043655,-3.424230822648828,-1.4149944953495974,-6.532639854272902,-8.08193150960858,-5.786619779814385,-4.199632818197621,-7.191457827507246,-6.0382776674823235,-1.5926011533199664,-5.143975615573202,-7.317478268749322,-6.614568105326516,-5.814613158470791,-3.163866550735876,-4.989438398620385,-5.227906783421598,-3.539668884299636,0.46699977627079436,-2.962368056085442,-5.388604934480228,-0.03284917791875045,-3.3984326555234294,-5.717969715290404,-4.559033685248408,-2.6818906554162885,-5.831782602191281,-7.5854123444358175,-4.950645109501691,-3.107725182141011,-5.027590132750392,-1.2397716512534147,-2.122399726178649,-1.6789698425577377,-2.0040853297920838,2.3927376732732952,2.163741024322421,0.9275149193207936,-1.1096149191040898,0.3309581069871045,-0.43327518492328104,-0.9929020920706437,-2.8006326095535874,-0.4282313551603442,-0.5785942649775284,-1.5212406156561171,-1.2011529574522064,-1
a0136,-16.824063345398326,-17.702601276173066,-17.83419302843874,-16.932335129576384,19.111611253736974,20.27772595662509,20.50184978975509,18.056331085912372,8.028465505130663,8.696201422199117,9.02300712983793,10.904659991241498,-2.6322329913985856,-3.153223259452462,-2.283818324549442,-0.9094567448854031,-8.19633195470341,-8.774117040321785,-7.939170234493093,-8.368736702134418,-5.281896037916825,-4.4441907940188266,-2.0645351279368325,-5.301482906155194,-6.776175460564436,-6.56026430808896,-10.983495751351073,-3.109327371127034,-9.416769741461431,-6.284158170205225,-1.0450278095977732,-5.90500793968259,-10.583238307018442,-11.294386587879895,-8.725067799254504,-7.804996676559283,-10.24220444445455,-7.9357860645986955,-6.88605269334024,-6.649563482926907,-4.235294396600779,-3.722381574841441,-3.9139748622966475,-4.3131922554705096,-2.8334228420084444,-1.7124313336423873,-1.2223673600559584,-0.8594985501382246,3.86538151610769,6.374286704561647,0.7528073447903686,2.1304357504512756,3.2291819356823,0.19576498274866283,0.38837179120417464,1.044736258807083,-4.360004501998819,-3.857369252757446,-4.186073481077059,-3.2711947959170975,-3.103493569585605,-3.8684717988299493,-3.2075568960418197,-4.336592193522929,-1
a0139,-28.78853752412381,-30.585969444456573,-27.394431778429976,-28.27344807686102,19.201294957381368,22.584942250973345,14.30140247027721,18.429280407672557,3.834309494332311,5.983554345052148,9.532512692370243,10.324595530466148,7.922560758122561,4.70716443406665,4.449412464594627,-2.457505705898337,-2.84043306706329,-1.001098332977082,-4.246018517956093,1.7460323852901038,-2.0144047987946987,-6.688715622175661,-7.609146524225249,-6.818864781501037,-5.03905654097669,-4.031768490434906,-2.9373376684115344,-3.7110404017624323,-2.04155187447986,-0.8661781279505083,-3.1847211299237737,-2.958140876179392,-2.5052038377845225,-1.555480718510411,-1.6468481578906153,-2.0414080133056767,-2.2120190797416206,-4.39524921476108,-3.5716319568005566,-3.166375981533758,-2.8625818146108184,-2.9002643919355355,-0.4000189067901663,-0.3758138152058792,-3.1413621306641812,-3.0423774151963245,-2.4947333554679116,-0.6707106270818526,-2.875551219523444,-0.8065920405085147,-2.329672986030445,-3.510926983114535,-1.5707057582796464,-1.4292684945682705,0.3418881241878008,-1.218640876680399,-2.2426707853754473,-0.9255011872419172,-2.3087115731996413,-2.2995094268914418,-1.9283948971998013,-1.1855264626101025,-1.467482914784588,-1.9083792901213381,-1
b0001,-25.407725513698622,-24.293791767560265,-22.445704329160204,-22.796787062098208,19.646852345480763,17.3718799343777,13.915300894324831,13.981001991168974,6.982762665511756,8.209979141668803,9.16377432467781,7.996756196216483,4.842864847058318,2.2849313223062833,3.5514432067481723,2.6244084029401558,2.30445959241752,0.47593282823645805,1.1078905110638193,0.4513218915685468,0.696211707791293,-0.7904369047283747,-0.20350789510529882,-0.26154030312420473,2.5032914072307366,1.5677227107468559,2.673818385546489,2.744979331155209,3.536894375229816,3.537465073780015,4.243861279404003,4.462101190968971,2.8041287146847096,3.496340146703331,3.6393349827106314,3.3408325603247206,0.40721484006564607,2.9219178506380907,1.184739578107738,1.9750434684516014,3.490151755207017,2.583587877144897,2.9057629256661843,2.762582462321793,-0.49818167755817,-1.0846955773491964,-0.8342150651808459,-2.3139766574791985,1.8991586614211675,0.7289335376380105,-0.3955835620189629,-3.807302135551689,0.7343275525189544,1.3593214221298355,0.8509366952795503,0.5983448971154904,-0.20491090673228332,0.44509015648445954,0.36164538369623084,0.38204336876028067,0.5046260688841295,-0.09916410500605763,-0.1856195594475959,-0.9268431502554505,-1
b0002,-26.078131769289723,-26.45241272138227,-27.192353005943982,-25.44212109562022,27.41250234895013,23.82283676656766,28.0990948014857,20.27747360612388,8.143777836040838,7.792978355750089,8.850022092603492,11.412079375413102,2.475723592097293,2.716170543880888,3.2294031570734902,3.1754353355555494,2.8101022359205023,2.2226491340018955,3.2509016580208687,1.9596172023948892,2.525384296274883,0.7078478754454793,1.4413587577659899,0.10974070299714804,-2.721517150280211,-1.0976287393985853,-0.747143684956228,-2.6070728929467015,1.3214589450378427,0.34313363617454257,2.7532428070138244,0.20577631766733384,4.441686175590826,3.4381370666892286,4.230051643532297,3.472967727833635,3.1166244317724683,3.968197850870604,3.0816553239466615,5.043961673618887,1.0910638278711824,1.607725893014451,1.4399708542505918,1.268574971591205,-2.527082027210842,-0.9308986532683462,-2.73406822109646,-1.7001924101975474,-1.5534730938984556,-3.2457408777149173,0.9759827349596674,-1.1158077934267223,-1.2541186037053855,-0.5509799775374213,-2.2017689633223325,-2.5434882025307757,0.18447092955296962,-0.23165524246378055,-0.39087523081479747,-2.1613620468987493,-0.7966835079690807,-0.4942296814104944,-1.8719623626125046,-0.8859008657144051,-1
b0003,-22.44563662553752,-27.351094478289937,-22.392714784195558,-23.06811648078916,15.275299660603082,18.84786268225403,14.755826323946303,16.242989585047972,5.001387304902385,7.229267115479951,4.673468787855617,1.559432730400127,3.901630436447282,8.93665170293205,4.172643040057665,6.268513255050098,8.989856621588254,9.515558112735107,8.745291006434465,5.582906094130861,4.248646802853138,5.5980611695858284,4.770497445269524,6.734635983116897,4.227900378127789,4.023559015718786,3.898070334401286,4.341709060732695,5.999287295514365,3.2614201030046583,6.243410780712389,6.170053107590503,2.1176480899324894,2.801852946716247,2.372986892593419,3.329193949156738,5.350338599071279,4.873284052297364,6.082141355042481,4.624776428618104,-1.7996671378783902,0.214501330231911,-1.8155971182536401,0.6366677570668029,2.5470798126113894,0.37900182005923055,2.6271723696011287,0.10327074967720007,-2.9786419941415523,0.258153997066693,-2.789098351087375,-1.159856330764991,-0.4229997988682573,-0.08011282345904769,-0.2729428442996139,-1.1777354116974403,-2.39855113631921,-0.7117427649028657,-2.3662540364611773,-1.1529109491232294,-0.4326998743771536,-2.410211373547627,-0.32767497401710555,-0.9977258115377483,-1
b0004,-15.500254805499283,-15.030124622114611,-15.972463511731418,-15.457139818930104,6.802612299726242,5.765720344121226,7.604729020366298,7.993515858082643,8.539762140509385,7.0179755077019585,7.039208801919821,4.592104171364411,-7.806767384447849,-4.312889984720654,-7.438089219726005,-4.029360273056211,-1.1390655830176386,-1.983007587596784,-0.5549314506776867,-2.400858299545625,0.16264349314726775,0.06841545720894576,0.0793553734579116,1.6778136344284378,0.39586704547796964,-2.0585614262127643,1.7077270761329173,-1.1989771914725476,-1.0660669248509254,-0.03009530496153336,-2.5675889851327396,-2.079330051831187,-3.484076818910708,-1.025858198610247,-2.443875329763965,1.0390673436968245,-1.1291568027389158,-0.2842628077755009,-0.7016946812397262,-0.0682319863969421,1.8231864508455207,0.45083854025903863,2.1638394987143954,3.569306478897692,3.9733662802785124,2.2799247850822226,4.051086940558362,0.29831996525885646,-0.20068948401272124,0.27698486091242586,0.39578495794391083,1.0177477903595435,2.7464496828595513,0.5959084428141949,0.798609307360364,1.12502256639414,0.5517805761141344,-0.8549614916361874,0.830422969326799,-0.23405722000324936,-0.1850767133860729,-0.5766709165322343,0.15782618011194627,0.0059058616853304,-1
b0005,-16.200518070727835,-16.879838159884333,-16.329771315197156,-17.759838309243005,11.680114174116412,5.458159037220726,8.911223754676405,4.262306612158221,-6.314424647061223,1.1395344026963516,-6.823075745443326,-0.7697171622919822,-2.645204753989371,1.8191288615034868,-5.493738196394875,-0.38943098928216696,-2.3769319192481575,-0.4827982866372432,-1.8551887532983382,0.3921203942799855,1.5469304184986592,-2.826505665712549,0.18651377740635292,-3.0043949930155227,4.083419419489659,0.8777824306543587,2.379582597811467,-1.239648228760375,2.4794913652150945,1.9851015058087857,1.8720822502200054,-0.19494470526611946,-0.7313762572774964,1.6569864705327688,-1.3926966691962046,-1.8561026807292516,2.0519267777395607,0.8799633364346536,-1.589054801395733,-3.258781993147593,-0.09377891929672133,-1.2723689954607273,-0.27323117181483003,-1.863347885210289,0.6064252591843686,-0.5383730932268276,1.0975941024349436,-1.6577467018837662,0.6179596548544405,-0.37937627883425024,-1.274678842055021,-2.6255419267449227,-2.1943835369062197,-1.0637514499160796,-1.4198499281644912,-1.8537815813586527,-1.7081205015004772,-1.209388442935919,-2.3609540236167406,-2.4292599327422164,-1.681893443750047,-1.148843194283296,-2.6090820563775075,-2.177468115608334,-1
b0006,-20.666177498445023,-19.24004132728,-20.369130920909903,-17.6443978081821,25.254736084241806,18.35840115450887,24.711561192209146,13.896645156805098,-3.402363280146687,3.807052171031869,-3.968832444938018,5.0876006523110275,9.624420219018104,8.72666880568302,10.50402340215867,9.29469540564909,10.853175668285411,9.163803314111973,12.30885675916329,11.125305988362243,6.34684316512025,5.173767104562925,7.554867669273883,6.812241284419469,-5.005709147113966,-3.513122661239664,-5.238496712010825,-1.7083086798526044,0.21075235144457685,-2.217843934203107,-0.4761422780689468,-3.3698316019600725,-1.1909763371787212,0.007410541165941737,-0.8543304857799494,0.7821107099657385,-0.12391844475880946,-1.3017640088167954,-0.9608066680855525,-1.313911575294579,-1.413727044065156,-2.3409931991721242,-0.4738082807853382,-4.502783632950464,0.2644924588981156,-0.7913085499672277,-0.8793837110358609,4.000710300115364,-1.4147481318205526,-0.6463216363100335,-2.205205085575091,-4.258450937757076,1.7128798005481312,-1.845180047905012,0.9454385476473206,-1.9718984752100646,-3.8482803691152503,-0.8600155250139503,-2.699220789165146,1.153612434340021,-2.4830944092847576,-0.7270370382813471,-1.426624350157949,-0.3241597059350517,-1
b0007,-18.76504754294455,-15.647102205002733,-17.698420467205224,-17.179793432152486,11.417952463183877,3.4532632489165698,7.1742640403700495,3.3152953576304958,2.4819437552811427,6.7247851261716916,5.588370481221864,9.695873639598771,-1.1571955190832592,0.2855595387945036,3.428490042762817,0.5344734717858324,19.195526028312976,12.261637385736227,11.557837193769716,13.742460407391956,-2.1793950293639335,2.0286676099117025,1.5063626048363083,5.341164283297668,-1.8386366717314138,-11.559332659361038,1.3137349360957855,-9.068505315695269,4.288414592762084,8.344196942106542,1.0805543900880552,8.998746822711126,7.054219879536254,2.445789401830634,4.223797856574615,0.7812544777540625,-5.737353366727775,-1.0627128465485074,-2.5316852541747377,-0.4358241869827262,-0.1320142989643612,0.08225865417131807,1.212357853719896,2.8098197637619347,6.166684299569439,2.580395162170162,4.163150825693532,1.546744390605866,1.8971532797407487,2.051535297348375,2.132659933252722,2.6271221122141326,-0.7031067569800243,0.11888916927792449,0.16349473645493248,-0.12334094780479853,2.22501385815907,1.1718724610691735,-0.0013986137550747646,0.9111377879285875,1.0427340334297395,2.279852841759593,0.06563264965470374,2.117512619739067,-1
b0008,-24.319498781776208,-21.638000755295415,-24.353496197401206,-20.21980782188821,24.660309222239867,17.341920352160177,24.155193076592116,14.597139721396434,7.194553546068434,10.610025406284512,8.542988008393715,10.838294259309512,1.8238021525659789,3.872700239627038,2.5390147703213497,4.391864502598464,2.4934033936535243,4.817261740075417,1.8410250901500052,2.9461044207459395,5.575033858074057,5.140208279061303,4.855255713645064,3.4637041716850407,3.0635142467266054,3.949054267854228,4.190106001913556,4.236256432910926,5.1356801196329815,3.345875738722585,5.62982247059435,4.574113153294247,7.996881144693296,6.47454690279082,6.427999809510806,5.177206911174298,6.7122707872145675,4.7071779507549945,7.585447994540248,4.187094035606394,-1.238535348403216,1.2057273390168266,0.6316126737050899,1.9284769347581028,0.921919883013063,0.9942145179322921,-0.11958232303958871,0.6415470949354264,-2.774148272952632,-0.7899933485079819,-4.08024798428568,-1.2667067620005958,-3.5120138533253735,-3.0330532047177585,-2.8944238975090166,-2.9116779730269324,-0.736174811972256,-2.7282178683137683,-1.6933008024601817,-2.89586896738263,-1.1685083159951504,-1.489691589694541,-1.6773012094200503,-1.663822606511811,1
b0009,-28.9336696182934,-16.53911317970576,-28.14753264050414,-16.422901870112316,25.819888346914862,6.273721087392185,23.151565313855347,6.048869648173253,11.330441729072367,8.091574508823683,12.739865075868348,7.713620658303489,9.72905755853926,11.666910816341861,8.242264914786759,11.05636805032345,12.604250701716346,6.343849802763938,12.472697279010973,5.9701284861109185,6.342769053765589,7.36434132242818,5.919310767622574,6.703977304270707,3.614921198438568,0.8176639810308937,3.1026141610226867,0.27285100036681537,3.2896418641253984,3.5956594995190576,4.010422284256729,2.9627332330701814,2.119448387808657,0.2958992308699124,2.6625806481795857,-0.29259605134549294,-0.10909558359610681,1.7646542156011047,-0.5039206671789528,0.9136740773159574,3.80124661386285,3.1691798483686733,3.643701624024823,2.3556837122537013,2.212813085361865,0.6576023242066229,0.8576866015376562,-0.1259863636456983,-0.43444372127041003,-0.3004987488869946,-1.8275785144550074,-0.9539028638252536,-1.547668440221508,-0.584047879067323,-0.7443164875734786,-1.164014559363357,-1.8694139795350722,-2.2564205793604666,-1.8410381190450162,-2.5450094533552576,-3.0562280216286597,-0.10852527677548666,-3.0895412440893213,-0.4310975536999235,-1
b0010,-28.619994374981903,-21.507587774114977,-24.425017669587955,-19.987221955425465,22.824438764173888,13.788789120843424,19.35282907112561,11.19757989602313,11.419558795313053,7.557702286509165,7.489789585499478,8.165467075405243,9.062834974982787,9.249775045168231,12.028101567088598,8.634250168896177,11.929874242698565,10.474743805015379,11.66478307972522,9.355433616319871,3.7242999062498434,4.636309276054169,-0.2704545610644243,4.912369404371728,2.2140087667084876,2.157907150549258,2.138659753401048,1.5251067413126613,-6.493847433066039,-4.418008689585499,-6.435292349425631,-4.35239394845925,-4.406241451989903,-5.6246532526699475,-5.8940204927706485,-5.365648451323027,2.6386624525118396,-0.3598251531825718,1.0154005013179874,-1.3591974936966655,5.6280930486007374,2.0000903812281923,2.2540813640176913,1.4014834923514183,3.9927115838058853,2.8301144496588773,3.7143686465317574,2.7500914284170657,4.133440682861692,4.5477786311865405,4.430960064157175,4.324984626406392,1.2820981713499184,2.689656632356721,2.5752374242771334,2.932412514972033,-0.8610057071268739,1.7367204922999777,1.1805542983473387,2.0033726519099693,0.4147137027612543,1.5564697351598062,-0.06902593287224587,1.4840847742526324,-1
b0011,-26.467827686628922,-25.361429174369274,-20.43134451080716,-24.466388351821685,24.760232722940547,21.122986634701498,12.673685967846163,19.907286021147954,9.192138893971054,10.38959227720803,11.590378674867098,12.393349619822198,6.708016538809036,9.491958615607086,7.038657825345432,5.01808044488178,7.345572445797025,4.4253845418432,5.819521949198556,6.130059896189275,2.995898067386602,6.355849598302881,4.836066832561305,4.360238585833102,6.349111293968353,5.332526168987071,4.092697696068141,5.5285910503230555,0.5806286527568683,1.137688986126176,1.2300072900284367,-0.40296621263890714,-2.0379028351441093,-4.216416287968014,-1.0967823460148765,-4.355261270164216,0.42922690912175404,-0.29859390653504053,-0.8594156458580196,-0.02227109945432552,0.27497355064441364,3.6037358260061305,0.7237607935468645,4.392050272008278,0.5622541118132278,-0.25602757102687757,0.5988556817148964,-0.43114157505343353,1.9799055231682312,0.24873584746289829,-0.45343858262424214,-1.1715896797936982,-3.0728958489367373,-0.6245399118841626,-1.7551046175868097,-1.6104692810823684,-1.8835937462353305,-0.4331674766921155,-1.4075161157834621,-0.9704863118040308,0.15911327081408272,1.4052346504553304,-0.25124071694431965,1.33633649804636,-1
